timestamp_s,gx_rad_s,gy_rad_s,gz_rad_s,ax_m_s2,ay_m_s2,az_m_s2,gx_raw,gy_raw,gz_raw,ax_raw,ay_raw,az_raw
9.536742,-0.950506,-0.206472,0.318871,7.744622,-4.442596,6.797938,-778,-169,261,6471,-3712,5680
9.536922,-0.919962,-0.183259,0.311541,7.769755,-4.312142,6.689027,-753,-150,255,6492,-3603,5589
9.537262,-0.995709,-0.145386,0.356745,7.806857,-4.196051,6.604053,-815,-119,292,6523,-3506,5518
9.537579,-1.011592,-0.153938,0.342084,7.802070,-4.169721,6.452057,-828,-126,280,6519,-3484,5391
9.537921,-1.102000,-0.138055,0.387288,7.800873,-4.056023,6.470009,-902,-113,317,6518,-3389,5406
9.538263,-1.155756,-0.100182,0.425162,8.009119,-3.921979,6.339556,-946,-82,348,6692,-3277,5297
9.538578,-1.200960,-0.123395,0.372627,8.210185,-3.828627,6.322800,-983,-101,305,6860,-3199,5283
9.538919,-1.208290,-0.153938,0.387288,8.478273,-3.688599,6.143277,-989,-126,317,7084,-3082,5133
9.539261,-1.231503,-0.130725,0.432492,8.356197,-3.641923,6.128915,-1008,-107,354,6982,-3043,5121
9.539581,-1.246164,-0.145386,0.387288,7.933720,-3.443251,6.047531,-1020,-119,317,6629,-2877,5053
9.539923,-1.269377,-0.092851,0.410501,7.725473,-3.376229,5.851253,-1039,-76,336,6455,-2821,4889
9.540265,-1.321911,-0.100182,0.379958,7.450205,-3.342718,5.657368,-1082,-82,311,6225,-2793,4727
9.540579,-1.435532,-0.100182,0.478918,7.338900,-3.452826,5.609495,-1175,-82,392,6132,-2885,4687
9.540920,-1.428202,-0.085521,0.441044,7.224006,-3.202690,5.395265,-1169,-70,361,6036,-2676,4508
9.541262,-1.512501,-0.017104,0.463035,7.170149,-3.004018,5.221726,-1238,-14,379,5991,-2510,4363
9.541579,-1.550375,-0.069639,0.509461,7.127063,-2.963326,4.997920,-1269,-57,417,5955,-2476,4176
9.541920,-1.557705,-0.039095,0.478918,7.069616,-2.767048,4.877042,-1275,-32,392,5907,-2312,4075
9.542262,-1.626122,-0.039095,0.493579,7.197675,-2.618642,4.805232,-1331,-32,404,6014,-2188,4015
9.542579,-1.687208,-0.107512,0.432492,7.255123,-2.495370,4.702306,-1381,-88,354,6062,-2085,3929
9.542921,-1.663996,-0.076969,0.463035,7.263501,-2.396034,4.375574,-1362,-63,379,6069,-2002,3656
9.543262,-1.815490,-0.024435,0.448375,7.182117,-2.232069,4.266663,-1486,-20,367,6001,-1865,3565
9.543578,-1.777616,0.013439,0.509461,7.219218,-1.962785,4.125439,-1455,11,417,6032,-1640,3447
9.543921,-1.838703,-0.001222,0.524122,7.202463,-1.852677,3.984214,-1505,-1,429,6018,-1548,3329
9.544101,-1.975537,-0.062308,0.493579,7.183314,-1.604936,3.837005,-1617,-51,404,6002,-1341,3206
9.544577,-1.929111,-0.069639,0.531452,7.133047,-1.484057,3.766393,-1579,-57,435,5960,-1240,3147
9.544920,-1.959654,-0.039095,0.493579,7.067222,-1.408657,3.589263,-1604,-32,404,5905,-1177,2999
9.545099,-2.028071,-0.008552,0.509461,7.087568,-1.169293,3.473172,-1660,-7,417,5922,-977,2902
9.545415,-2.141692,-0.017104,0.524122,7.066025,-0.995754,3.255350,-1753,-14,429,5904,-832,2720
9.545763,-2.150244,-0.069639,0.554665,7.015759,-0.915567,2.999231,-1760,-57,454,5862,-765,2506
9.546112,-2.188117,-0.069639,0.585208,6.940359,-0.631921,2.945374,-1791,-57,479,5799,-528,2461
9.546420,-2.247982,-0.092851,0.509461,6.887699,-0.533782,2.819708,-1840,-76,417,5755,-446,2356
9.546781,-2.294408,-0.107512,0.540004,6.763230,-0.336306,2.540849,-1878,-88,442,5651,-281,2123
9.547271,-2.362825,-0.076969,0.577878,6.766820,-0.269285,2.369704,-1934,-63,473,5654,-225,1980
9.547570,-2.415359,-0.085521,0.561996,6.741687,-0.118485,2.248825,-1977,-70,460,5633,-99,1879
9.547914,-2.498437,-0.092851,0.569326,6.698602,0.047873,2.168638,-2045,-76,466,5597,40,1812
9.548256,-2.521650,-0.100182,0.561996,6.643548,0.208247,2.101616,-2064,-82,460,5551,174,1756
9.548581,-2.582736,-0.069639,0.540004,6.684240,0.423674,1.846693,-2114,-57,442,5585,354,1543
9.548761,-2.635270,-0.145386,0.531452,6.547802,0.590032,1.742570,-2157,-119,435,5471,493,1456
9.549264,-2.665814,-0.123395,0.599869,6.492749,0.828199,1.691107,-2182,-101,491,5425,692,1413
9.549417,-2.734230,-0.145386,0.540004,6.515488,0.848545,1.541504,-2238,-119,442,5444,709,1288
9.549759,-2.795317,-0.191812,0.531452,6.449663,1.126208,1.328470,-2288,-157,435,5389,941,1110
9.550100,-2.871064,-0.199142,0.516792,6.458041,1.254267,1.285385,-2350,-163,423,5396,1048,1074
9.550417,-2.878395,-0.229685,0.500909,6.462828,1.391902,1.232725,-2356,-188,410,5400,1163,1030
9.550761,-2.992015,-0.161268,0.569326,6.510701,1.624085,1.134585,-2449,-132,466,5440,1357,948
9.551104,-3.076315,-0.229685,0.554665,6.420939,1.777278,1.040037,-2518,-188,454,5365,1485,869
9.551419,-3.015228,-0.168599,0.592539,6.474796,1.887385,1.024478,-2468,-138,485,5410,1577,856
9.551767,-3.098306,-0.237016,0.524122,6.355114,2.120765,0.867695,-2536,-194,429,5310,1772,725
9.551951,-3.128849,-0.260228,0.540004,6.172001,2.278745,0.728863,-2561,-213,442,5157,1904,609
9.552298,-3.175275,-0.260228,0.455705,6.198331,2.455875,0.617559,-2599,-213,373,5179,2052,516
9.552644,-3.235140,-0.274889,0.455705,6.197134,2.628217,0.603197,-2648,-225,373,5178,2196,504
9.552987,-3.243692,-0.328645,0.486248,6.197134,2.664121,0.564899,-2655,-269,398,5178,2226,472
9.553331,-3.341430,-0.282220,0.540004,6.189953,2.879549,0.296811,-2735,-231,442,5172,2406,248
9.553516,-3.395186,-0.282220,0.509461,6.140883,3.051891,0.157980,-2779,-231,417,5131,2550,132
9.554023,-3.387856,-0.388510,0.471588,6.052319,3.297239,0.033511,-2773,-318,386,5057,2755,28
9.554205,-3.456273,-0.388510,0.471588,5.946999,3.493518,0.027527,-2829,-318,386,4969,2919,23
9.554549,-3.508807,-0.388510,0.403171,6.010430,3.592854,-0.047873,-2872,-318,330,5022,3002,-40
9.554893,-3.478264,-0.426384,0.372627,5.866812,3.622774,-0.114895,-2847,-349,305,4902,3027,-96
9.555249,-3.562563,-0.434936,0.463035,5.835694,3.902830,-0.193885,-2916,-356,379,4876,3261,-162
9.555580,-3.615097,-0.442266,0.455705,5.890748,4.014134,-0.320748,-2959,-362,373,4922,3354,-268
9.555921,-3.652971,-0.464257,0.372627,5.795002,4.258286,-0.323141,-2990,-380,305,4842,3558,-270
9.556263,-3.668854,-0.487470,0.417831,5.750720,4.391133,-0.361440,-3003,-399,342,4805,3669,-302
9.556580,-3.683514,-0.510683,0.394619,5.795002,4.581427,-0.361440,-3015,-418,323,4842,3828,-302
9.556759,-3.698175,-0.548557,0.266337,5.897929,4.666401,-0.423674,-3027,-449,218,4928,3899,-354
9.557263,-3.775144,-0.541226,0.311541,5.835694,4.927308,-0.518223,-3090,-443,255,4876,4117,-433
9.557578,-3.836230,-0.640186,0.296880,5.877583,4.989543,-0.531388,-3140,-524,243,4911,4169,-444
9.557758,-3.767814,-0.555887,0.266337,5.979313,5.116406,-0.512239,-3084,-455,218,4996,4275,-428
9.558100,-3.828900,-0.586430,0.273667,5.914684,5.366541,-0.593623,-3134,-480,224,4942,4484,-496
9.558578,-3.882656,-0.669508,0.266337,5.912291,5.507766,-0.604394,-3178,-548,218,4940,4602,-505
9.558757,-3.897317,-0.640186,0.182038,5.759098,5.700454,-0.692959,-3190,-524,149,4812,4763,-579
9.559098,-3.874104,-0.692721,0.152716,5.778247,5.803380,-0.767162,-3171,-567,125,4828,4849,-641
9.559415,-3.935191,-0.708603,0.212581,5.756704,5.897929,-0.753997,-3221,-580,174,4810,4928,-630
9.559918,-3.866774,-0.723264,0.160047,5.712422,5.964951,-0.667826,-3165,-592,131,4773,4984,-558
9.560097,-3.942521,-0.746477,0.084299,5.512553,6.163623,-0.817428,-3227,-611,69,4606,5150,-683
9.560415,-3.973064,-0.768468,0.106290,5.091272,6.102585,-0.704927,-3252,-629,87,4254,5099,-589
9.560756,-3.973064,-0.814894,0.068417,-0.672613,6.082239,1.436184,-3252,-667,56,-562,5082,1200
9.561098,-3.866774,-0.829554,0.113621,2.406805,6.204315,0.274072,-3165,-679,93,2011,5184,229
9.561414,-3.760483,-0.897971,0.144164,5.896732,5.952983,-0.982589,-3078,-735,118,4927,4974,-821
9.561756,-3.904647,-0.829554,-0.045204,6.122931,6.477190,-0.344684,-3196,-679,-37,5116,5412,-288
9.562104,-3.874104,-0.799011,-0.128282,5.846466,7.258713,-0.712108,-3171,-654,-105,4885,6065,-595
9.562414,-3.805687,-0.943175,0.023213,6.436498,7.318554,-0.901205,-3115,-772,19,5378,6115,-753
9.562757,-3.980395,-0.874758,0.015882,7.009775,7.393954,-1.022084,-3258,-716,13,5857,6178,-854
9.563098,-3.889987,-0.874758,-0.243124,7.072009,7.548344,-1.215969,-3184,-716,-199,5909,6307,-1016
9.563416,-3.911978,-1.034805,-0.219911,7.034908,7.767362,-1.223150,-3202,-847,-180,5878,6490,-1022
9.563758,-4.072024,-1.027474,-0.021991,7.003791,7.826006,-1.128601,-3333,-841,-18,5852,6539,-943
9.564100,-3.927860,-0.981049,-0.235794,7.060041,7.837974,-1.040037,-3215,-803,-193,5899,6549,-869
9.564415,-3.935191,-1.011592,-0.387288,6.795544,7.842761,-0.974211,-3221,-828,-317,5678,6553,-814
9.564757,-4.155102,-1.117882,-0.235794,6.611234,7.981593,-0.786311,-3401,-915,-193,5524,6669,-657
9.564938,-4.026820,-1.065348,-0.288328,6.673468,7.949278,-0.764768,-3296,-872,-236,5576,6642,-639
9.565280,-3.935191,-1.095891,-0.508239,6.562164,8.040237,-0.684581,-3221,-897,-416,5483,6718,-572
9.565582,-4.185645,-1.186299,-0.394619,6.266550,7.974412,-0.567293,-3426,-971,-323,5236,6663,-474
9.566085,-3.920530,-1.126435,-0.342084,6.167213,8.003135,-0.502664,-3209,-922,-280,5153,6687,-420
9.566415,-3.996277,-1.103222,-0.538783,6.067877,8.000742,-0.440430,-3271,-903,-441,5070,6685,-368
9.566756,-4.072024,-1.202182,-0.531452,6.061893,7.982789,-0.276465,-3333,-984,-435,5065,6670,-231
9.567096,-3.882656,-1.285259,-0.439823,5.968541,7.997151,-0.239364,-3178,-1052,-360,4987,6682,-200
9.567415,-3.882656,-1.202182,-0.698829,6.021201,7.962443,-0.222609,-3178,-984,-572,5031,6653,-186
9.567756,-3.980395,-1.270599,-0.713490,6.157639,7.955263,-0.276465,-3258,-1040,-584,5145,6647,-231
9.568096,-3.767814,-1.384219,-0.630412,6.213889,8.078535,-0.102927,-3084,-1133,-516,5192,6750,-86
9.568275,-3.889987,-1.270599,-0.623082,6.869747,8.056992,-0.146012,-3184,-1040,-510,5740,6732,-122
9.568578,-3.927860,-1.254716,-0.880867,7.300602,8.051008,-0.011968,-3215,-1027,-721,6100,6727,-10
9.568920,-3.729940,-1.459967,-0.767246,8.864846,8.316702,0.023936,-3053,-1195,-628,7407,6949,20
9.569264,-3.798357,-1.429423,-0.797789,12.177644,8.684126,-0.090958,-3109,-1170,-653,10175,7256,-76
9.569579,-3.828900,-1.323133,-0.972497,13.728722,8.615907,0.254923,-3134,-1083,-796,11471,7199,213
9.569921,-3.677406,-1.437976,-1.123991,11.812613,8.888782,0.319551,-3010,-1177,-920,9870,7427,267
9.570262,-3.760483,-1.513723,-1.108109,9.323228,9.304079,0.039495,-3078,-1239,-907,7790,7774,33
9.570579,-3.927860,-1.475849,-1.123991,7.699143,8.882798,-0.073006,-3215,-1208,-920,6433,7422,-61
9.570921,-3.783696,-1.475849,-1.260825,6.833842,8.383724,0.094549,-3097,-1208,-1032,5710,7005,79
9.571262,-3.935191,-1.528384,-1.260825,5.885961,8.222153,0.317157,-3221,-1251,-1032,4918,6870,265
9.571415,-3.951073,-1.544266,-1.275486,5.136751,7.949278,0.767162,-3234,-1264,-1044,4292,6642,641
9.571757,-3.783696,-1.566257,-1.428202,4.338473,7.834384,0.957456,-3097,-1282,-1169,3625,6546,800
9.572262,-3.874104,-1.483180,-1.313359,4.129029,7.544753,1.189639,-3171,-1214,-1075,3450,6304,994
9.572578,-3.843561,-1.573588,-1.359785,4.123045,7.415497,1.310518,-3146,-1288,-1113,3445,6196,1095
9.572767,-3.722610,-1.544266,-1.466075,4.301371,7.304192,1.606132,-3047,-1264,-1200,3594,6103,1342
9.573109,-3.753153,-1.506392,-1.389106,4.711880,7.279059,1.658793,-3072,-1233,-1137,3937,6082,1386
9.573579,-3.715279,-1.566257,-1.480736,4.950048,7.149803,1.898157,-3041,-1282,-1212,4136,5974,1586
9.573759,-3.540572,-1.497840,-1.511279,4.914143,7.107914,2.002280,-2898,-1226,-1237,4106,5939,1673
9.574100,-3.571115,-1.551596,-1.572366,4.783690,7.092355,2.227282,-2923,-1270,-1287,3997,5926,1861
9.574415,-3.456273,-1.672548,-1.511279,5.518537,7.045679,2.220101,-2829,-1369,-1237,4611,5887,1855
9.574755,-3.304778,-1.695760,-1.617570,5.809364,6.843417,2.118371,-2705,-1388,-1324,4854,5718,1770
9.575096,-3.365865,-1.573588,-1.716530,6.018808,6.847007,2.092041,-2755,-1288,-1405,5029,5721,1748
9.575415,-3.167944,-1.672548,-1.678656,6.110963,6.778788,1.868236,-2593,-1369,-1374,5106,5664,1561
9.575756,-3.229031,-1.650556,-1.587027,6.453253,6.576526,1.594164,-2643,-1351,-1299,5392,5495,1332
9.576082,-3.221701,-1.634674,-1.799607,6.572935,6.432908,1.565441,-2637,-1338,-1473,5492,5375,1308
9.576415,-3.099528,-1.695760,-1.792277,6.582510,6.331178,1.403870,-2537,-1388,-1467,5500,5290,1173
9.576757,-3.167944,-1.764177,-1.747073,6.610037,6.134899,1.342832,-2593,-1444,-1430,5523,5126,1122
9.577098,-3.243692,-1.703091,-1.860694,6.580116,5.943408,1.438578,-2655,-1394,-1523,5498,4966,1202
9.577415,-3.092197,-1.672548,-1.959654,6.616021,5.659762,1.529536,-2531,-1369,-1604,5528,4729,1278
9.577756,-3.046993,-1.778838,-1.844811,6.777592,5.516143,1.608526,-2494,-1456,-1510,5663,4609,1344
9.578097,-3.153284,-1.771508,-1.913228,6.838629,5.298322,1.728208,-2581,-1450,-1566,5714,4427,1444
9.578415,-3.084867,-1.749517,-2.019519,6.876928,5.111618,1.838316,-2525,-1432,-1653,5746,4271,1536
9.578756,-3.068984,-1.809381,-2.012188,6.729719,4.902175,1.937652,-2512,-1481,-1647,5623,4096,1619
9.579098,-3.068984,-1.893681,-2.050062,6.765623,4.595789,2.087254,-2512,-1550,-1678,5653,3840,1744
9.579415,-2.978576,-1.809381,-2.087936,6.680649,4.512011,2.215314,-2438,-1481,-1709,5582,3770,1851
9.579757,-2.962694,-1.870468,-2.080605,6.728522,4.380361,2.281139,-2425,-1531,-1703,5622,3660,1906
9.580097,-2.993237,-1.908341,-2.050062,6.757246,4.164934,2.291910,-2450,-1562,-1678,5646,3480,1915
9.580275,-2.932151,-1.832594,-2.042732,6.870944,4.017725,2.355342,-2400,-1500,-1672,5741,3357,1968
9.580740,-2.872286,-1.832594,-2.156352,6.872140,3.828627,2.502551,-2351,-1500,-1765,5742,3199,2091
9.581081,-2.902829,-1.893681,-2.073275,7.087568,3.578492,2.491779,-2376,-1550,-1697,5922,2990,2082
9.581259,-2.742783,-1.953545,-2.186896,7.069616,3.505486,2.512125,-2245,-1599,-1790,5907,2929,2099
9.581631,-2.803869,-1.863137,-2.217439,7.210841,3.473172,2.539652,-2295,-1525,-1815,6025,2902,2122
9.581974,-2.780656,-1.938885,-2.240652,7.200069,3.254154,2.586328,-2276,-1587,-1834,6016,2719,2161
9.582315,-2.757443,-2.007301,-2.271195,7.049270,2.990853,2.624626,-2257,-1643,-1859,5890,2499,2193
9.582657,-2.757443,-1.976758,-2.361603,7.156984,2.852022,2.717978,-2257,-1618,-1933,5980,2383,2271
9.582999,-2.690248,-1.962097,-2.316399,7.268288,2.611461,2.847235,-2202,-1606,-1896,6073,2182,2379
9.583332,-2.643823,-2.083049,-2.271195,7.397544,2.325421,2.889123,-2164,-1705,-1859,6181,1943,2414
9.583674,-2.728122,-2.083049,-2.377485,7.378395,2.203346,2.911863,-2233,-1705,-1946,6165,1841,2433
9.584015,-2.742783,-1.976758,-2.368933,7.216825,2.108797,3.012396,-2245,-1618,-1939,6030,1762,2517
9.584195,-2.659705,-2.059836,-2.377485,7.130654,1.834725,3.038726,-2177,-1686,-1946,5958,1533,2539
9.584532,-2.719570,-2.098931,-2.368933,7.279059,1.631266,3.087796,-2226,-1718,-1939,6082,1363,2580
9.585029,-2.742783,-1.992641,-2.498437,7.269485,1.388311,3.127291,-2245,-1631,-2045,6074,1160,2613
9.585371,-2.690248,-2.090379,-2.408029,7.352065,1.231528,3.248169,-2202,-1711,-1971,6143,1029,2714
9.585708,-2.803869,-2.052505,-2.408029,7.340097,0.927536,3.572508,-2295,-1680,-1971,6133,775,2985
9.586045,-2.728122,-2.030514,-2.498437,7.426268,0.707321,3.607215,-2233,-1662,-2045,6205,591,3014
9.586385,-2.681696,-2.030514,-2.467893,7.599807,0.546947,3.829824,-2195,-1662,-2020,6350,457,3200
9.586734,-2.780656,-2.090379,-2.460563,7.590232,0.351865,3.854957,-2276,-1711,-2014,6342,294,3221
9.586912,-2.697579,-2.030514,-2.505767,7.677600,0.315960,3.961474,-2208,-1662,-2051,6415,264,3310
9.587255,-2.735452,-2.052505,-2.514319,7.944491,-0.004787,4.149375,-2239,-1680,-2058,6638,-4,3467
9.587580,-2.757443,-2.090379,-2.453233,7.950475,-0.201066,4.241530,-2257,-1711,-2008,6643,-168,3544
9.587761,-2.697579,-2.083049,-2.514319,7.797282,-0.337503,4.343260,-2208,-1705,-2058,6515,-282,3629
9.588105,-2.712239,-2.068388,-2.536310,7.641696,-0.585245,4.423447,-2220,-1693,-2076,6385,-489,3696
9.588412,-2.750113,-2.030514,-2.498437,7.802070,-0.776736,4.397117,-2251,-1662,-2045,6519,-649,3674
9.588757,-2.704909,-2.106262,-2.437350,7.870288,-0.870088,4.444989,-2214,-1724,-1995,6576,-727,3714
9.589094,-2.621831,-2.007301,-2.514319,7.942098,-0.978999,4.498846,-2146,-1643,-2058,6636,-818,3759
9.589417,-2.742783,-1.992641,-2.514319,8.006726,-1.084319,4.638874,-2245,-1631,-2058,6690,-906,3876
9.589596,-2.651153,-2.068388,-2.498437,8.037843,-1.212379,4.716668,-2170,-1693,-2045,6716,-1013,3941
9.589938,-2.598619,-2.106262,-2.604727,7.989970,-1.490041,4.771721,-2127,-1724,-2132,6676,-1245,3987
9.590403,-2.621831,-2.068388,-2.566854,8.031859,-1.727011,4.787280,-2146,-1693,-2101,6711,-1443,4000
9.590723,-2.690248,-2.113592,-2.543641,7.928933,-1.767703,4.754966,-2202,-1730,-2082,6625,-1477,3973
9.591058,-2.667035,-2.059836,-2.543641,7.927736,-2.016642,4.995527,-2183,-1686,-2082,6624,-1685,4174
9.591410,-2.690248,-2.045175,-2.627940,8.217366,-2.107600,5.039809,-2202,-1674,-2151,6866,-1761,4211
9.591755,-2.621831,-2.021962,-2.536310,8.259255,-2.360129,5.030234,-2146,-1655,-2076,6901,-1972,4203
9.592101,-2.605949,-2.090379,-2.590066,8.205398,-2.631807,5.048187,-2133,-1711,-2120,6856,-2199,4218
9.592283,-2.735452,-2.007301,-2.627940,8.071354,-2.685664,5.058958,-2239,-1643,-2151,6744,-2244,4227
9.592582,-2.651153,-2.021962,-2.635270,8.003135,-2.944177,5.158294,-2170,-1655,-2157,6687,-2460,4310
9.593090,-2.674366,-2.075718,-2.620610,7.931326,-3.206281,5.269598,-2189,-1699,-2145,6627,-2679,4403
9.593271,-2.690248,-2.045175,-2.665814,8.090503,-3.349899,5.457499,-2202,-1674,-2182,6760,-2799,4560
9.593741,-2.629162,-1.962097,-2.635270,8.188642,-3.579689,5.646597,-2152,-1606,-2157,6842,-2991,4718
9.594084,-2.583958,-2.021962,-2.627940,8.424416,-3.726897,5.778247,-2115,-1655,-2151,7039,-3114,4828
9.594417,-2.621831,-2.021962,-2.620610,8.455533,-4.070385,5.883567,-2146,-1655,-2145,7065,-3401,4916
9.594599,-2.544862,-1.908341,-2.673144,8.362181,-4.094321,5.885961,-2083,-1562,-2188,6987,-3421,4918
9.594942,-2.582736,-2.014632,-2.604727,8.550082,-4.209216,6.045138,-2114,-1649,-2132,7144,-3517,5051
9.595288,-2.506989,-1.962097,-2.559523,8.617104,-4.336079,6.000855,-2052,-1606,-2095,7200,-3623,5014
9.595581,-2.499658,-1.976758,-2.620610,8.795430,-4.514405,5.961360,-2046,-1618,-2145,7349,-3772,4981
9.595925,-2.492328,-1.924224,-2.582736,8.809792,-4.748982,5.900323,-2040,-1575,-2114,7361,-3968,4930
9.596271,-2.544862,-1.991419,-2.574184,8.681732,-4.946457,5.944605,-2083,-1630,-2107,7254,-4133,4967
9.596581,-2.484998,-1.938885,-2.635270,8.625482,-4.954835,5.832104,-2034,-1587,-2157,7207,-4140,4873
9.596924,-2.469115,-1.901011,-2.642601,8.706866,-5.110421,5.950589,-2021,-1556,-2163,7275,-4270,4972
9.597105,-2.499658,-1.885129,-2.552193,8.830138,-5.299519,6.104979,-2046,-1543,-2089,7378,-4428,5101
9.597617,-2.416581,-1.931554,-2.536310,8.851681,-5.474255,6.186363,-1978,-1581,-2076,7396,-4574,5169
9.597979,-2.447124,-1.931554,-2.604727,8.869633,-5.645400,6.183969,-2003,-1581,-2132,7411,-4717,5167
9.598161,-2.454454,-1.877798,-2.514319,8.931868,-5.694470,6.309635,-2009,-1537,-2058,7463,-4758,5272
9.598507,-2.416581,-1.901011,-2.521650,8.992905,-5.893142,6.270140,-1978,-1556,-2064,7514,-4924,5239
9.598861,-2.476446,-1.908341,-2.627940,9.015645,-6.167213,6.231842,-2027,-1562,-2151,7533,-5153,5207
9.599213,-2.447124,-1.832594,-2.505767,9.021629,-6.239023,6.239023,-2003,-1500,-2051,7538,-5213,5213
9.599569,-2.409250,-1.885129,-2.483776,9.076683,-6.434104,6.292880,-1972,-1543,-2033,7584,-5376,5258
9.599924,-2.431242,-1.855807,-2.536310,8.998890,-6.600462,6.468812,-1990,-1519,-2076,7519,-5515,5405
9.600276,-2.409250,-1.794721,-2.574184,9.059927,-6.787166,6.428120,-1972,-1469,-2107,7570,-5671,5371
9.600587,-2.348164,-1.816712,-2.483776,9.119768,-6.851795,6.459238,-1922,-1487,-2033,7620,-5725,5397
9.600781,-2.362825,-1.839925,-2.543641,9.198759,-7.124669,6.519079,-1934,-1506,-2082,7686,-5953,5447
9.601139,-2.378707,-1.802051,-2.536310,9.421367,-7.118685,6.637564,-1947,-1475,-2076,7872,-5948,5546
9.601496,-2.241874,-1.885129,-2.415359,9.439319,-7.319751,6.711767,-1835,-1543,-1977,7887,-6116,5608
9.601848,-2.317621,-1.847255,-2.475224,9.420170,-7.518423,6.753655,-1897,-1512,-2026,7871,-6282,5643
9.602203,-2.249204,-1.825264,-2.521650,9.434532,-7.663238,6.723735,-1841,-1494,-2064,7883,-6403,5618
9.602548,-2.263865,-1.756847,-2.445902,9.412989,-7.733851,6.638761,-1853,-1438,-2002,7865,-6462,5547
9.602734,-2.279747,-1.802051,-2.392146,9.260993,-7.915767,6.677059,-1866,-1475,-1958,7738,-6614,5579
9.603083,-2.272417,-1.809381,-2.475224,9.313653,-8.070157,6.653122,-1860,-1481,-2026,7782,-6743,5559
9.603584,-2.180787,-1.839925,-2.514319,9.360329,-8.192233,6.752458,-1785,-1506,-2058,7821,-6845,5642
9.603770,-2.263865,-1.787390,-2.346942,9.410596,-8.314309,6.818284,-1853,-1463,-1921,7863,-6947,5697
9.604105,-2.204000,-1.787390,-2.361603,9.428548,-8.460321,7.052860,-1804,-1463,-1933,7878,-7069,5893
9.604401,-2.211330,-1.802051,-2.430020,9.652353,-8.679339,7.188101,-1810,-1475,-1989,8065,-7252,6006
9.604717,-2.180787,-1.764177,-2.346942,9.632007,-8.712850,7.240761,-1785,-1444,-1921,8048,-7280,6050
9.605049,-2.157574,-1.771508,-2.368933,9.620039,-8.869633,7.246745,-1766,-1450,-1939,8038,-7411,6055
9.605409,-2.097709,-1.726304,-2.361603,9.640385,-8.979740,7.334113,-1717,-1413,-1933,8055,-7503,6128
9.605762,-2.074497,-1.688430,-2.285856,9.640385,-8.947426,7.480125,-1698,-1382,-1871,8055,-7476,6250
9.606113,-1.998749,-1.726304,-2.262643,9.974298,-9.138918,7.437039,-1636,-1413,-1852,8334,-7636,6214
9.606424,-1.968206,-1.733634,-2.323729,9.884536,-9.235860,7.481322,-1611,-1419,-1902,8259,-7717,6251
9.606774,-2.013410,-1.726304,-2.316399,9.853419,-9.270568,7.462173,-1648,-1413,-1896,8233,-7746,6235
9.606960,-1.937663,-1.710421,-2.271195,9.810334,-9.336393,7.603397,-1586,-1400,-1859,8197,-7801,6353
9.607312,-1.907120,-1.733634,-2.271195,10.036533,-9.337590,7.632121,-1561,-1419,-1859,8386,-7802,6377
9.607667,-1.930333,-1.688430,-2.262643,10.071240,-9.409399,7.626137,-1580,-1382,-1852,8415,-7862,6372
9.608017,-1.899789,-1.748295,-2.194226,9.992250,-9.530278,7.729064,-1555,-1431,-1796,8349,-7963,6458
9.608366,-1.808160,-1.703091,-2.217439,9.956346,-9.559001,7.739835,-1480,-1394,-1815,8319,-7987,6467
9.608715,-1.869246,-1.710421,-2.233321,10.054485,-9.623630,7.790101,-1530,-1400,-1828,8401,-8041,6509
9.609064,-1.770286,-1.650556,-2.118479,10.129884,-9.727753,7.788905,-1449,-1351,-1734,8464,-8128,6508
9.609256,-1.786168,-1.665217,-2.179565,10.114326,-9.904882,7.792495,-1462,-1363,-1784,8451,-8276,6511
9.609583,-1.770286,-1.748295,-2.247982,10.119113,-9.971904,7.897815,-1449,-1431,-1840,8455,-8332,6599
9.609927,-1.786168,-1.681100,-2.141692,10.113129,-10.054485,7.980396,-1462,-1376,-1753,8450,-8401,6668
9.610274,-1.778838,-1.627344,-2.087936,10.168183,-10.168183,8.056992,-1456,-1332,-1709,8496,-8496,6732
9.610605,-1.786168,-1.665217,-2.202778,10.115523,-10.358477,8.174281,-1462,-1363,-1803,8452,-8655,6830
9.610946,-1.739743,-1.627344,-2.134361,10.144246,-10.443451,8.344229,-1424,-1332,-1747,8476,-8726,6972
9.611290,-1.710421,-1.596800,-2.058614,10.275897,-10.523638,8.405267,-1400,-1307,-1685,8586,-8793,7023
9.611641,-1.701869,-1.657887,-2.058614,10.323769,-10.606219,8.378937,-1393,-1357,-1685,8626,-8862,7001
9.611828,-1.717752,-1.582140,-2.042732,10.066453,-10.718720,8.520162,-1406,-1295,-1672,8411,-8956,7119
9.612176,-1.679878,-1.573588,-2.004858,10.147837,-10.749837,8.679339,-1375,-1288,-1641,8479,-8982,7252
9.612504,-1.694539,-1.528384,-1.959654,10.332147,-10.869519,8.805005,-1387,-1251,-1604,8633,-9082,7357
9.612853,-1.557705,-1.612683,-1.913228,10.589463,-11.008350,8.851681,-1275,-1320,-1566,8848,-9198,7396
9.613165,-1.656665,-1.627344,-2.012188,10.521245,-10.903030,8.821760,-1356,-1332,-1647,8791,-9110,7371
9.613490,-1.604131,-1.505171,-1.905898,10.376429,-11.031090,8.947426,-1313,-1232,-1560,8670,-9217,7476
9.613832,-1.557705,-1.497840,-1.844811,10.484143,-11.107686,8.788249,-1275,-1226,-1510,8760,-9281,7343
